"revision_date_completed","fillerblankdate","Account","Edge","StoneThickness","StoneColor","StoneType","Areas","JobName","RevisionReason","FabID","FabType","JobNumber","NumPieces","DraftNotes","DraftCompleted","creation_date","TotalSqft","SalesPerson","Revisor","FileData","RevisionType"
"3/15/2025 3:56:07 PM","","Wyeth Custom Homes","FLAT HONED","5","BRONZITE LEATHERED","QZ","MEDIA ISLAND, GAMEROOM  WALL TOP","705 County Rd 360","Please fix slabsmith to avoid the big ugly spot the is showing up at the front left of the sink cutout","13405","1","20350","","","-1","2/20/2025 12:33:46 PM","44.5","5","15","","3"
"3/15/2025 3:56:07 PM","","Sepulveda Associates Architects","FLAT POLISH","4","CARRARA MARMI","MSI Q QUARTZ","Tabletop (Fab Only)","Tabletop (Fab Only)","Customer is changing to full bullnose edge","13501","2","20396","1","","-1","2/20/2025 12:37:46 PM","15","7","15","","3"
"3/15/2025 3:56:07 PM","","RisherMartin","1 1/2","4","AMADEUS","VICOSTONE","PRIMARY VANITIES","3312 Bee Cave","Faucet spread is incorrect","13455","1","20300","22","","-1","2/20/2025 1:18:29 PM","104.9","5","6","","3"
"3/15/2025 3:56:07 PM","","RisherMartin","FLAT HONED","4","CALACATTA MONET HONED","MS","POWDER","3312 BEE CAVE","I need the side view showing the wall mount faucet and where the water will hit in the sink.Also, remove the sales notes about needing the faucet specs","13237","1","20300","4","","-1","2/20/2025 1:42:08 PM","31.5","5","6","","5"
"3/15/2025 3:56:07 PM","","Straight","","","","","GIRL","3005 Sparkling Brook Drive","The faucet holes are not on the drawing","12714","1","20175","8","","-1","2/20/2025 1:56:44 PM","18.1","","6","","1"
"3/15/2025 3:56:07 PM","","Straight","FLAT POLISH","5","DA VINCI","QZ","POWDER (HALL BATH)","3005 Sparkling Brook Drive","Please make slabsmith layout","12716","1","20175","4","","-1","2/20/2025 2:05:35 PM","9.5","5","6","","1"
"3/15/2025 3:56:07 PM","","Sepulveda Associates Architects","FULL BULLNOSE","4","CARRARA MARMI","MSI Q QUARTZ","Tabletop (Fab Only)","Tabletop (Fab Only)","The shop drawing still says flat polish edge","13501","2","20396","1","","-1","2/21/2025 7:23:35 AM","15","7","15","","3"
"3/15/2025 3:56:07 PM","","FSB Custom Homes, LLC","FLAT","5","MONT BLANC","QZ","1ST FLOOR GUEST BATH, LAUNDRY","3602 Murillo Circle","Please use one of the allocated remnants where possible, then the full slab where needed.","12471","1","19918","7","","-1","2/21/2025 9:06:58 AM","40.4","7","15","","3"
"3/15/2025 3:56:07 PM","","FSB Custom Homes, LLC","FLAT","5","MONT BLANC","QZ","1ST FLOOR GUEST BATH, LAUNDRY","3602 Murillo Circle","Please conserve material - move countertops closer to edge of slabs to leave largest remnant possible","12471","1","19918","7","","-1","2/21/2025 10:02:15 AM","40.4","7","15","","3"
"3/15/2025 3:56:07 PM","","David Wilkes Builders","SMALL OGEE POLISHED","5","CRYSTAL LUCE","QZ","KITCHEN","210 LAVACA ST 3502","Customer would like a different vein match option at the seam at the sink. Please keep the island where it is on the layout called ""Kitchen (Katy).""","13198","1","20280","5","","-1","2/21/2025 1:52:08 PM","93.8","7","15","","3"
"5/18/2026 1:33:40 PM","","Jauregui Architect Builders","FLAT POLISH","4","ATHOS WHITE","MS","HER WATER CLOSET","266 Club Ranch Ct - Athos White - Master Bath Vanities/Walls/Ceilings","I need a layout for this area without His Water Closet","15339","1","19949","","MONDAY","-1","5/14/2026 11:31:51 AM","214.43","7","15","","2"
"5/15/2026 8:40:41 AM","","The Stone Collection","FLAT","4","CHIVAS BLUE LEATHERED","QZ","PORTALS","TSC Showroom","See my slabsmith layout from 5-14 and remove the 5th portal from the drawing. We are going to get 3 different slabs for this portal (it will be a second phase so it doesn't hold up the other 4 portals).","15358","7","20944","25","complete","-1","5/14/2026 11:51:12 AM","709.6","7","12","","2"
"5/19/2026 11:13:01 AM","","RisherMartin","FLAT HONED","4","RAW CONCRETE","CS","BATH 205","1719 Hallam Drive","Add another shelf and make all three shelves 16"" x 6""","15329","1","20719","3","TUESDAY","-1","5/14/2026 12:44:07 PM","5.1","5","15","","1"
"5/18/2026 3:44:33 PM","","Jauregui Architect Builders","FLAT","4","ATHOS WHITE","MS","HIS VANITY CEILING (RETEMPLATE)","266 Club Ranch Ct - Athos White - Master Bath, B3, B4/B5 Vanities (see notes)","Revise per Gabe's 5/13 template","13201","4","19949","1","MONDAY","-1","5/14/2026 2:16:09 PM","18.6","7","15","","1"
"5/18/2026 3:44:43 PM","","Jauregui Architect Builders","FLAT","4","ATHOS WHITE","MS","HER VANITY CEILING (RETEMPLATE)","266 Club Ranch Ct - Athos White - Master Bath, B3, B4/B5 Vanities (see notes)","Revise per Gabe's 5/13 template","13202","4","19949","1","MONDAY","-1","5/14/2026 2:16:19 PM","18.6","7","15","","1"
"5/18/2026 11:24:27 AM","","Jauregui Architect Builders","FLAT","4","ATHOS WHITE","MS","HIS WATER CLOSET","266 Club Ranch Ct - Athos White - Master Bath, B3, B4/B5 Vanities (see notes)","Do not run stone to floor on window wall. There will be a cabinet. See attachment and see Keziah with any questions.","13090","1","19949","8","MONDAY","-1","5/14/2026 2:19:05 PM","185.71","7","15","/his water closet cabinet.png","1"
"5/20/2026 2:50:00 PM","","Jauregui Architect Builders","FLAT HONED","5","LAVEZZI","QZ","GREAT ROOM FIREPLACE","266 Club Ranch Ct - Lavezzi - Great Room Fireplace","Remove joints per Denis' email on 5/15. Make note on the drawing of the 1/16"" grount joints.","15145","1","19951","","","-1","5/15/2026 12:30:28 PM","263.7","7","15","","2"
"5/21/2026 4:35:14 AM","","Bob Post","FLAT","5","WHITE ICE","GS","KITCHEN","Post-1304 Spivey Road","plz remove window pcs, change edge around window, remove notes regarding window pcs","15192","1","20920","9","","-1","5/18/2026 10:40:37 AM","69.9","9","12","/revision.jpg","1"
"5/22/2026 2:09:48 PM","","Stewart and Company","FLAT HONED","5","CALACATTA GOLD HONED","MS","PRIMARY BATH VANITIES/SHOWER BENCH/ENTRY SURROUND","2700 Island Ledge Cv","Add shower entry surround per Gabe's 5/18 template","14980","1","20585","9","","-1","5/18/2026 11:19:08 AM","43.6","7","6","","1"
"5/20/2026 4:18:26 PM","","Jauregui Architect Builders","2","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, SPLASH, ISLAND","266 Club Ranch Ct - Taj Mahal - Kitchen, Pantry","Please add a seam at the center of the sink, and move the other 2 seams as necessary (or eliminate one of them if possible).","14869","7","19947","","","-1","5/18/2026 3:11:32 PM","316.66","7","6","","1"
"5/21/2026 4:23:55 AM","","Stewart and Company","FLAT HONED","4","BIANCO LASA (TO BE HONED BY ALPHA)","MS","DINING ROOM FIREPLACE SURROUND AND HEARTH","2700 ISLAND LEDGE CV","Add joints on fireplace surround","15384","1","20585","2","","-1","5/19/2026 8:10:09 AM","15.4","7","12","","3"
"5/21/2026 4:23:48 AM","","Stewart and Company","FLAT HONED","4","CALACATTA LINCOLN HONED","MS","GREAT ROOM FIREPLACE SURROUND AND HEARTH","2700 ISLAND LEDGE CV","Add joints on fireplace surround","15383","1","20585","2","","-1","5/19/2026 8:10:25 AM","17.4","7","12","","3"
"5/22/2026 10:37:52 AM","","Franklin Alan","MITERED","4","GUATEMALA GREEN","MS","RESTROOM, ADA RESTROOM","4902 Burnet Road - FVF Law Office","Material is actually 3cm so we need to change dimensions and overhangs etc to accommodate","14350","1","20652","5","","-1","5/20/2026 10:02:19 AM","35.1","5","6","","2"
"5/22/2026 2:35:45 PM","","Jauregui Architect Builders","FLAT","4","ATHOS WHITE","MS","HIS WATER CLOSET","266 Club Ranch Ct - Athos White - Master Bath, B3, B4/B5 Vanities (see notes)","Make the dimension above the future cabinet 7 1/2"" instead of 6 1/16""","13090","1","19949","8","","-1","5/21/2026 9:05:46 AM","185.71","7","15","","1"
"5/21/2026 12:46:15 PM","","","","","","","","","PLEASE CORRECT SINK TO 1/8"" NEGATIVE REVEAL AS NOTED IN SALES NOTE","14820","1","20950","4","negative reveal = overhang","-1","5/21/2026 11:37:07 AM","70.7","","6","/Screenshot 2026-05-21 113655.jpg","2"
"7/23/2026 9:14:24 AM","","Gupta, Ashish","FLAT HONED","5","RUGGED CONCRETE","CS","LOWER HOUSE KITCHEN, UPPER HOUSE KITCHEN, UPPER HOUSE LIVING BAR","503 E. Annie Street","Reduce peninsula overhang to 3/8"" and add joints at L-shaped pieces so everything fits on the full slab","15166","1","20764","","","-1","7/21/2026 2:47:01 PM","94.51","7","15","","2"
"7/27/2026 10:20:09 AM","","Jauregui Architect Builders","FLAT POLISH","4","ATHOS WHITE","MS","HIS AND HER VANITY SPLASHES, HER VANITY SURROUND, HIS AND HERS MIRROR SURROUNDS","266 Club Ranch Ct - Athos White - Master Bath Vanities/Walls/Ceilings","Please revise joint locations per email","15623","1","19949","19","","-1","7/22/2026 8:12:26 AM","100","7","6","","1"
"7/23/2026 11:44:34 AM","","Shuken, Tami","CUSTOM","4","CORCHIA EXTRA -HAND SELECT - HONED BY AG","MARBLE","PRIMARY VANITIES","Shuken-6721 Middle Creek Rd (Primary Vanities 2026)","PLEASE SEE ATTAHED INSPO PIC-REVISE TO GIVE CHAIR RAIL DETAIL","15376","1","20986","18","","-1","7/22/2026 11:05:58 AM","42.6","6","15","/INSPO PIC 1.png","2"
"7/23/2026 1:52:08 PM","","Jauregui Architect Builders","FLAT POLISH WHERE EXPOSED","5","TAJ MAHAL","QZ","KITCHEN FHBS","266 Club Ranch Ct - Taj Mahal - Kitchen, Pantry, Family Room Wine Bar","Add the rest of the backsplash to the drawing and layout","15630","1","19947","23","","-1","7/22/2026 1:13:36 PM","173.1","7","6","","2"
"7/23/2026 10:00:11 AM","","Pinnacle Modern","MITER","3","NERO MARQUINA","PORCELAIN","GUEST BATH 4","1306 Rockcliff Road","Please delete the bench from the block. The bench needs to be re-templated, but we will proceed with fabricating the vanity.","15538","1","21027","4","","-1","7/23/2026 8:53:21 AM","22.7","15","15","","2"
"7/24/2026 10:25:19 AM","","Peachtree Custom Homes","FLAT HONED","5","ABSOLUTE BLACK HONED","GS","VANITY, CURB, BAR","Peachtree - 2901 Willowbridge Circle","bar sink faucet hole should be single hole","15664","7","21058","8","","-1","7/24/2026 10:14:07 AM","26.5","5","6","","3"
"7/30/2026 3:03:56 PM","","Shuken, Tami","CUSTOM","4","CORCHIA EXTRA -HAND SELECT - HONED BY AG","MARBLE","PRIMARY VANITIES","Shuken-6721 Middle Creek Rd (Primary Vanities 2026)","bottom right detail where it shows the 1 7/8 spacing from the front of the bullnose to the apron,reduce it to .75"" see email   can you bring the apron forward to narrow the gap?","15376","1","20986","18","","-1","7/24/2026 1:39:13 PM","42.6","6","15","","1"
"","","The Stone Collection","FLAT","5","CRYSTALLO LAKE","QZ","WELCOME CENTER TOE KICK  (ISLAND BACK PANEL)","TSC Showroom","Please see if it will fit with two long pcs approx 126 long and then one shorter pc at approx 45 long","15752","1","20944","3","🤚 HOLD - 9/9 - EVEN WITH 3 JOINT AND 126"" APPROX, THE PIECES ARE TOO WIDE THAT IS NOT POSSIBLE TO FIT TWO PIECES INTO ONE SLAB","0","9/8/2026 5:04:20 PM","80.5","5","12","","1"
"9/11/2026 9:28:29 AM","","Warriner Construction, LLC","FLAT","4","MIAMI WHITE","SS","GUEST BATH 024 (BASEMENT), ANTE POWDER VANITY AND ADDED DOOR TRIM and OFFICE 216","1415 W. 10th St. (2025)","made new fab form to make office 3cm and also draft Prayer 210 in 3cm on this same new form","15819","7","20638","5","Also add note to drill 2"" standard surface mount grommets in office on site","-1","9/9/2026 3:13:43 PM","13","5","6","","1"
"9/15/2026 9:48:34 AM","","DiSimone, Tony","DOUBLE QUARTER ROUND","5","SANDALUS LEATHERED","QZ","WINE ROOM FHBSP","DiSimone -24422 W Hwy 71","See TR email re new idea to make remaining material work sent on Wed Sept 9","15560","1","20784","3","","-1","9/9/2026 5:28:01 PM","12","5","12","","2"
"9/14/2026 3:41:04 PM","","Hannah Corwin Interior Design","MITER","4","EMERALD","QUARTZITE","POWDER","2600 E. 13th Street","edge detail dimension on miter is wrong and no dimension called out on miter front edge depth","15821","1","21002","","","-1","9/10/2026 8:21:34 AM","11","5","6","","3"
"9/10/2026 10:13:18 AM","","DiSimone, Tony","DOUBLE QUARTER ROUND","5","TAJ MAHAL LEATHERED","QZ","KIT PERIM","DiSimone -24422 W Hwy 71","Pc 6 needs a horizontal seam somewhere not a vertical seam and PC 15 needs seams on either side of the range piece to get it to fit.","14800","1","20784","21","","-1","9/10/2026 8:25:51 AM","240.6","5","12","","1"
"9/10/2026 12:02:18 PM","","JT Tull Custom Homes","FLAT","5","COLONIAL WHITE","GS","BATH 3","Henderson- 187 East Lacey Oak Pkwy","bsp and sidesplash is missing -please refer to the drawings attached in mw or old file for reference.","15831","8","18207","3","","-1","9/10/2026 11:17:33 AM","7.9","6","12","","3"
"9/11/2026 8:38:37 AM","","DiSimone, Tony","DOUBLE QUARTER ROUND","5","TAJ MAHAL LEATHERED","QZ","KIT PERIM","DiSimone -24422 W Hwy 71","see email to Markos sent sept 10 with additional changes needed","14800","1","20784","19","","-1","9/10/2026 12:19:32 PM","240.6","5","12","","1"
"8/29/2025 2:43:10 PM","","Lavaca Building Company","FLAT HONED","4","CALACATTA LAVEZZI LEATHERED","QZ","KITCHEN ISLAND, PERIMETER","4521 Eagle Feather","new island template 8/25. input sink info on perimeter","14178","1","20550","11","","-1","8/29/2025 1:17:04 PM","117.1","5","6","","1"
"8/29/2025 3:23:17 PM","","Realty Restoration","FLAT POLISH","4","TEMPLETON","CAMBRIA","CASITA BATH","304 Briarwood Trail","Shower curb should have a mitered piece on the inside as well.","14323","1","20645","5","","-1","8/29/2025 1:52:51 PM","33.5","7","15","","3"
"8/29/2025 2:44:10 PM","","Realty Restoration","FLAT HONED","5","ARCILLA RED SUEDE","SS","CASITA KITCHENETTE","304 Briarwood Trail","Remove scribe on countertop - builder says tile will cover the gap.","14324","1","20645","3","","-1","8/29/2025 1:53:29 PM","29.9","7","15","","3"
"9/2/2025 8:36:08 AM","","Vinson Radke Homes","MITERED","2","SANDIK","DK","POOL WALL","801 W Johanna St","Builder would like a dimension off the adjacent joint for each cutout to make sure it is symmetrical. Please also provide a height dimension from the same reference point.","14285","1","20379","17","","-1","8/29/2025 1:57:04 PM","287","7","6","","1"
"9/2/2025 12:03:03 PM","","Nelson Rockwood Homes, LLC","DOUBLE BULLNOSE (STACKED)","4","kenya brown","MS","POWDER ROOM","5516 Laceback Terrace","PLEASE ADD SIDE SPLASHES ON BOTH LEFT AND RIGHT HAND SIDES. PLEASE UPDATE THE SLABSMITH ACCORDINGLY","14308","1","20558","11","","-1","9/2/2025 9:28:03 AM","34.2","15","6","","1"
"9/2/2025 1:43:23 PM","","","","","","","","","please revise to remove sales note","14016","1","20432","5","","-1","9/2/2025 10:18:18 AM","12","","6","/Kitchen Island Answers.pdf","1"
"9/3/2025 2:27:12 PM","","Straight","FLAT HONED","4","CLEARSKIES","CS","OUTDOOR KITCHEN BACKSPLASHES","1408 Circle Ridge","Move pc 2 to the fab form for 3cm pieces. should be green egg splashes only","14344","1","20630","4","","-1","9/2/2025 4:17:46 PM","13.5","5","6","","3"
"9/3/2025 2:27:23 PM","","Straight","FLAT HONED","5","CLEARSKIES","CS","OUTDOOR KITCHEN","1408 Circle Ridge","Move the green egg base from the 2cm pieces drawing to this drawing.","14345","1","20630","5","","-1","9/2/2025 4:18:48 PM","28.5","5","6","","3"
"9/3/2025 2:31:32 PM","","Vinson Radke Homes","MITERED","2","SANDIK","DK","POOL WALL","801 W Johanna St","Need dimension from the nearest adjacent joint to the center of the cutout for the light fixture. Need dimension from top of coping to the center of the cutout for the light fixture. I see a 3"" discrepancy in height on the left side. Why is this?","14285","1","20379","17","","-1","9/3/2025 11:31:55 AM","287","7","6","","1"
"9/3/2025 2:45:49 PM","","Lavaca Building Company","FLAT HONED","4","CALACATTA LAVEZZI LEATHERED","QZ","KITCHEN ISLAND, PERIMETER","4521 Eagle Feather","island: move the 3 faucet holes to the left","14178","1","20550","11","","-1","9/3/2025 12:40:38 PM","117.1","5","6","","1"
"9/4/2025 9:19:07 AM","","Vitek McIver Homes","FLAT HONED","5","PETRA ESTREMOZ","STRATUS TERRAZZO","DOWNSTAIRS LAUNDRY, UPSTAIRS LAUNDRY","345 PECAN GROVE DRIVE","Please revise per email sent on 9/4 at 8:00am","14107","1","20408","8","","-1","9/4/2025 7:59:57 AM","68.8","7","6","","3"
"9/4/2025 5:03:59 PM","","Tatanka Group","FLAT","5","FRESH CONCRETE","CS","KITCHEN/ISLAND/PANTRY/MA BA/GUEST BA 1/GUEST BA 2/POWDER/LAUNDRY","1122 Cherry Springs Rd","ADD R/O 8"" LEFT OF FAUCET @ KITCHEN. MOVE SEAMS @KITCHEN","14342","1","20542","","","-1","9/4/2025 11:24:51 AM","220.5","6","15","","1"
"9/8/2025 3:00:55 PM","","FSB Custom Homes, LLC","FLAT HONED","5","CALACATTA GOLD HONED","MS","KITCHEN ISLAND, REMAINDER OF KITCHEN PERIMETER","3602 Murillo Circle","-Disposal button, left side when facing sink, center of button, 4"" edge of sink cut out to center of hole-Instant hot, right side when facing sink, center of button, 4"" edge of sink cut out to center of hold","11903","1","19918","2","","-1","9/4/2025 4:15:05 PM","79.2","7","15","","3"
"9/8/2025 3:21:04 PM","","FSB Custom Homes, LLC","FLAT HONED","5","PLATINUM LEATHERED","QZ","BAR","3602 Murillo Circle","Revise per attachment","12673","1","19918","","","-1","9/4/2025 4:17:05 PM","24.5","7","15","/19918 - BAR - REV 1 - FSB - 8.29.25.pdf","1"
"9/8/2025 11:28:51 AM","","Lavaca Building Company","FLAT HONED","4","CALACATTA LAVEZZI LEATHERED","QZ","KITCHEN ISLAND, PERIMETER","4521 Eagle Feather","see file for faucet hole locations","14178","1","20550","11","🔥🔥🔥","-1","9/5/2025 8:12:17 AM","117.1","5","6","/Faucet hole locations.png","1"
"9/8/2025 10:26:12 AM","","Tatanka Group","FLAT","5","FRESH CONCRETE","CS","KITCHEN/ISLAND/PANTRY/MA BA/GUEST BA 1/GUEST BA 2/POWDER/LAUNDRY","1122 Cherry Springs Rd","R/O HOLE IS ON WRONG SIDE-SHOULD BE ON LEFT","14342","1","20542","","","-1","9/5/2025 9:49:32 AM","220.5","6","15","","3"
"3/15/2025 3:56:07 PM","","Risher Martin","Custom edge","4","Arabescato corchia honed","Ms","Powder","433 CORTONA COVE 2024","change and verify per architect mark up file.  I will handle the Slabsmith layout changes.","13103","1","20256","6","","-1","12/3/2024 9:38:44 AM","16","5","6","/20256 - POWDER -  REV 1-BLOCK_KESG-Comments.pdf","1"
"3/15/2025 3:56:07 PM","","FIA Homes","3","5","CIELO LEATHERED","QZ","ISLAND","7001 Oak Shores","Please finish revision based on Bruno new file","12811","1","20112","9","","-1","12/3/2024 4:21:51 PM","94.5","5","6","","1"
"3/15/2025 3:56:07 PM","","Koch Construction","FLAT","4"," PURE WHITE","CS","STUDIO BATH JAM AND NICHE","1108 W. 9th","Change to CS Pure White 3cm. Not sure if any dimensions will need to change because of this?  Slab 332114 allocated for these pieces. can only use half the slab!!!!","12974","1","20090","7","","-1","12/4/2024 10:34:40 AM","11.1","5","6","","1"
"3/15/2025 3:56:07 PM","","Vinson Radke Homes","4CM OGEE OVER FULL BULLNOSE","4","CALACATTA CORCHIA","MS","KITCHEN ISLAND","1104 Maufrais St.","Change edge profile to ogee over flat please","13128","1","20244","1","","-1","12/4/2024 12:02:20 PM","35.8","7","6","","1"
"3/15/2025 3:56:07 PM","","Walton, Bob","FLAT","5","TBD","GS","OUTDOOR KITCHEN","Walton-234 Salt Grass Trail","CHANGE MATERIAL TO GS BLACK PEARL 3CM","13134","1","20292","8","","-1","12/4/2024 2:49:07 PM","96","6","6","","1"
"3/15/2025 3:56:07 PM","","","","","","","","","Please revise drawing with new sink model","12975","1","20244","1","","-1","12/4/2024 3:23:19 PM","12","","6","","1"
"3/15/2025 3:56:07 PM","","Baxter Builders Group","FLAT","4","MATRIX 3D FINISH","GS","MASTER BATHROOM FIREPLACE","Baxter Builders Group - 12021 Selma Hughes Park Rd.","Needs to be slabsmithed after slabs are phototed","12612","1","20158","17","","-1","12/4/2024 3:24:07 PM","113.8","7","6","","1"
"3/15/2025 3:56:07 PM","","Ko, Jane","FLAT HONED","4","AERIS","DEKTON","PRIMARY CLOSET","Ko - 3511 Banton Rd.","please remove scribing","13169","1","20150","2","","-1","12/5/2024 11:10:39 AM","14.5","7","6","","1"
